,Store,Date,Sales
971497,3,2013-02-10,0
971498,4,2013-02-10,0
971499,5,2013-02-10,0
971500,6,2013-02-10,0
971501,7,2013-02-10,0
971502,8,2013-02-10,0
971503,9,2013-02-10,0
971504,10,2013-02-10,0
971505,11,2013-02-10,0
971506,12,2013-02-10,0
971507,13,2013-02-10,0
971508,14,2013-02-10,0
971509,15,2013-02-10,0
971510,16,2013-02-10,0
971511,17,2013-02-10,0
971512,18,2013-02-10,0
971513,19,2013-02-10,0
971514,20,2013-02-10,0
971515,21,2013-02-10,0
971516,22,2013-02-10,0
971517,23,2013-02-10,0
971518,24,2013-02-10,0
971519,25,2013-02-10,0
971520,26,2013-02-10,0
971521,27,2013-02-10,0
971522,28,2013-02-10,0
972610,1,2013-02-09,5370
972611,2,2013-02-09,3031
972612,3,2013-02-09,4324
972613,4,2013-02-09,10095
972614,5,2013-02-09,1709
972615,6,2013-02-09,3851
972616,7,2013-02-09,4437
972617,8,2013-02-09,2487
972618,9,2013-02-09,5498
972619,10,2013-02-09,4477
972620,11,2013-02-09,6610
972621,12,2013-02-09,5932
972622,13,2013-02-09,4100
972623,14,2013-02-09,3338
972624,15,2013-02-09,5888
972625,16,2013-02-09,4832
972626,17,2013-02-09,2458
972627,18,2013-02-09,4128
972628,19,2013-02-09,4040
972629,20,2013-02-09,4341
972630,21,2013-02-09,4575
972631,22,2013-02-09,3757
972632,23,2013-02-09,4270
972633,24,2013-02-09,7260
972634,25,2013-02-09,8401
972635,26,2013-02-09,4152
972636,27,2013-02-09,7458
972637,28,2013-02-09,2035
973725,1,2013-02-08,5681
973726,2,2013-02-08,4203
973727,3,2013-02-08,7945
973728,4,2013-02-08,9965
973729,5,2013-02-08,4764
973730,6,2013-02-08,6623
973731,7,2013-02-08,8091
973732,8,2013-02-08,6035
973733,9,2013-02-08,5876
973734,10,2013-02-08,5655
973735,11,2013-02-08,8199
973736,12,2013-02-08,7595
973737,13,2013-02-08,5767
973738,14,2013-02-08,6326
973739,15,2013-02-08,7906
973740,16,2013-02-08,7971
973741,17,2013-02-08,6555
973742,18,2013-02-08,7037
973743,19,2013-02-08,6512
973744,20,2013-02-08,6781
973745,21,2013-02-08,5582
973746,22,2013-02-08,6270
973747,23,2013-02-08,6100
973748,24,2013-02-08,10322
973749,25,2013-02-08,12080
973750,26,2013-02-08,5903
973751,27,2013-02-08,9903
973752,28,2013-02-08,6054
974840,1,2013-02-07,5499
974841,2,2013-02-07,5575
974842,3,2013-02-07,7786
974843,4,2013-02-07,10162
974844,5,2013-02-07,4889
974845,6,2013-02-07,6193
974846,7,2013-02-07,8664
974847,8,2013-02-07,6833
974848,9,2013-02-07,5320
974849,10,2013-02-07,5838
974850,11,2013-02-07,7870
974851,12,2013-02-07,8300
974852,13,2013-02-07,4747
974853,14,2013-02-07,6097
974854,15,2013-02-07,6173
974855,16,2013-02-07,7601
974856,17,2013-02-07,7294
974857,18,2013-02-07,6049
974858,19,2013-02-07,6756
974859,20,2013-02-07,7869
974860,21,2013-02-07,5648
974861,22,2013-02-07,0
974862,23,2013-02-07,5325
974863,24,2013-02-07,9944
974864,25,2013-02-07,5025
974865,26,2013-02-07,7820
974866,27,2013-02-07,10319
974867,28,2013-02-07,5472
975955,1,2013-02-06,6140
975956,2,2013-02-06,6438
975957,3,2013-02-06,9084
975958,4,2013-02-06,10095
975959,5,2013-02-06,5724
975960,6,2013-02-06,6871
975961,7,2013-02-06,8303
975962,8,2013-02-06,6237
975963,9,2013-02-06,6396
975964,10,2013-02-06,5539
975965,11,2013-02-06,9002
975966,12,2013-02-06,8181
975967,13,2013-02-06,5570
975968,14,2013-02-06,5937
975969,15,2013-02-06,7116
975970,16,2013-02-06,7669
975971,17,2013-02-06,7394
975972,18,2013-02-06,6358
975973,19,2013-02-06,5861
975974,20,2013-02-06,8356
975975,21,2013-02-06,5416
975976,22,2013-02-06,5526
975977,23,2013-02-06,5464
975978,24,2013-02-06,9163
975979,25,2013-02-06,14304
975980,26,2013-02-06,6667
975981,27,2013-02-06,11143
975982,28,2013-02-06,6611
977070,1,2013-02-05,6049
977071,2,2013-02-05,6269
977072,3,2013-02-05,9372
977073,4,2013-02-05,11353
977074,5,2013-02-05,5662
977075,6,2013-02-05,7334
977076,7,2013-02-05,9502
977077,8,2013-02-05,6901
977078,9,2013-02-05,6691
977079,10,2013-02-05,5423
977080,11,2013-02-05,8478
977081,12,2013-02-05,7563
977082,13,2013-02-05,5729
977083,14,2013-02-05,7291
977084,15,2013-02-05,7519
977085,16,2013-02-05,8619
977086,17,2013-02-05,8949
977087,18,2013-02-05,7089
977088,19,2013-02-05,7756
977089,20,2013-02-05,8558
977090,21,2013-02-05,5979
977091,22,2013-02-05,6036
977092,23,2013-02-05,7019
977093,24,2013-02-05,10655
977094,25,2013-02-05,14860
977095,26,2013-02-05,7856
977096,27,2013-02-05,10656
977097,28,2013-02-05,7337
978185,1,2013-02-04,7032
978186,2,2013-02-04,6480
978187,3,2013-02-04,10913
978188,4,2013-02-04,13937
978189,5,2013-02-04,6846
978190,6,2013-02-04,7954
978191,7,2013-02-04,11182
978192,8,2013-02-04,8273
978193,9,2013-02-04,7431
978194,10,2013-02-04,7617
978195,11,2013-02-04,10538
978196,12,2013-02-04,9804
978197,13,2013-02-04,5779
978198,14,2013-02-04,7698
978199,15,2013-02-04,8400
978200,16,2013-02-04,8778
978201,17,2013-02-04,9388
978202,18,2013-02-04,7770
978203,19,2013-02-04,9894
978204,20,2013-02-04,7634
978205,21,2013-02-04,7514
978206,22,2013-02-04,5740
978207,23,2013-02-04,8260
978208,24,2013-02-04,14710
978209,25,2013-02-04,16684
978210,26,2013-02-04,10194
978211,27,2013-02-04,13688
978212,28,2013-02-04,7727
979300,1,2013-02-03,0
979301,2,2013-02-03,0
979302,3,2013-02-03,0
979303,4,2013-02-03,0
979304,5,2013-02-03,0
979305,6,2013-02-03,0
979306,7,2013-02-03,0
979307,8,2013-02-03,0
979308,9,2013-02-03,0
979309,10,2013-02-03,0
979310,11,2013-02-03,0
979311,12,2013-02-03,0
979312,13,2013-02-03,0
979313,14,2013-02-03,0
979314,15,2013-02-03,0
979315,16,2013-02-03,0
979316,17,2013-02-03,0
979317,18,2013-02-03,0
979318,19,2013-02-03,0
979319,20,2013-02-03,0
979320,21,2013-02-03,0
979321,22,2013-02-03,0
979322,23,2013-02-03,0
979323,24,2013-02-03,0
979324,25,2013-02-03,0
979325,26,2013-02-03,0
979326,27,2013-02-03,0
979327,28,2013-02-03,0
980415,1,2013-02-02,5970
980416,2,2013-02-02,2956
980417,3,2013-02-02,5155
980418,4,2013-02-02,11123
980419,5,2013-02-02,1757
980420,6,2013-02-02,3927
980421,7,2013-02-02,5752
980422,8,2013-02-02,2399
980423,9,2013-02-02,5862
980424,10,2013-02-02,4357
980425,11,2013-02-02,7064
980426,12,2013-02-02,6893
980427,13,2013-02-02,4105
980428,14,2013-02-02,3192
980429,15,2013-02-02,6053
980430,16,2013-02-02,4833
980431,17,2013-02-02,3156
980432,18,2013-02-02,3798
980433,19,2013-02-02,4456
980434,20,2013-02-02,4393
980435,21,2013-02-02,5147
980436,22,2013-02-02,3272
980437,23,2013-02-02,5214
980438,24,2013-02-02,7497
980439,25,2013-02-02,10594
980440,26,2013-02-02,5811
980441,27,2013-02-02,8283
980442,28,2013-02-02,2601
981530,1,2013-02-01,5633
981531,2,2013-02-01,4545
981532,3,2013-02-01,6725
981533,4,2013-02-01,9332
981534,5,2013-02-01,4241
981535,6,2013-02-01,6601
981536,7,2013-02-01,8721
981537,8,2013-02-01,4406
981538,9,2013-02-01,5610
981539,10,2013-02-01,4470
981540,11,2013-02-01,9281
981541,12,2013-02-01,6064
981542,13,2013-02-01,3239
981543,14,2013-02-01,5998
981544,15,2013-02-01,6631
981545,16,2013-02-01,6226
981546,17,2013-02-01,5781
981547,18,2013-02-01,6907
981548,19,2013-02-01,5623
981549,20,2013-02-01,5661
981550,21,2013-02-01,3277
981551,22,2013-02-01,3665
981552,23,2013-02-01,6013
981553,24,2013-02-01,9745
981554,25,2013-02-01,12625
981555,26,2013-02-01,6143
981556,27,2013-02-01,7620
981557,28,2013-02-01,5067
982645,1,2013-01-31,4709
982646,2,2013-01-31,4340
982647,3,2013-01-31,5682
982648,4,2013-01-31,10359
982649,5,2013-01-31,4392
982650,6,2013-01-31,6458
982651,7,2013-01-31,7072
982652,8,2013-01-31,5680
982653,9,2013-01-31,5098
982654,10,2013-01-31,4867
982655,11,2013-01-31,7352
982656,12,2013-01-31,5732
982657,13,2013-01-31,5789
982658,14,2013-01-31,5363
982659,15,2013-01-31,5590
982660,16,2013-01-31,6137
982661,17,2013-01-31,6344
982662,18,2013-01-31,5761
982663,19,2013-01-31,5968
982664,20,2013-01-31,7562
982665,21,2013-01-31,4958
982666,22,2013-01-31,4178
982667,23,2013-01-31,4691
982668,24,2013-01-31,9251
982669,25,2013-01-31,13714
982670,26,2013-01-31,5621
982671,27,2013-01-31,9343
982672,28,2013-01-31,5310
983760,1,2013-01-30,4601
983761,2,2013-01-30,4446
983762,3,2013-01-30,4920
983763,4,2013-01-30,7601
983764,5,2013-01-30,4273
983765,6,2013-01-30,5751
983766,7,2013-01-30,5401
983767,8,2013-01-30,3638
983768,9,2013-01-30,4341
983769,10,2013-01-30,3986
983770,11,2013-01-30,6389
983771,12,2013-01-30,4555
983772,13,2013-01-30,3925
983773,14,2013-01-30,4925
983774,15,2013-01-30,5497
983775,16,2013-01-30,5501
983776,17,2013-01-30,3955
983777,18,2013-01-30,4229
983778,19,2013-01-30,5420
983779,20,2013-01-30,8498
983780,21,2013-01-30,3339
983781,22,2013-01-30,3846
983782,23,2013-01-30,4087
983783,24,2013-01-30,7926
983784,25,2013-01-30,10133
983785,26,2013-01-30,4207
983786,27,2013-01-30,6394
983787,28,2013-01-30,4436
984875,1,2013-01-29,3725
984876,2,2013-01-29,3461
984877,3,2013-01-29,5375
984878,4,2013-01-29,7559
984879,5,2013-01-29,3569
984880,6,2013-01-29,5411
984881,7,2013-01-29,6480
984882,8,2013-01-29,3846
984883,9,2013-01-29,3941
984884,10,2013-01-29,4374
984885,11,2013-01-29,5957
984886,12,2013-01-29,5424
984887,13,2013-01-29,2928
984888,14,2013-01-29,4182
984889,15,2013-01-29,4383
984890,16,2013-01-29,5448
984891,17,2013-01-29,4810
984892,18,2013-01-29,4441
984893,19,2013-01-29,4536
984894,20,2013-01-29,4661
984895,21,2013-01-29,3241
984896,22,2013-01-29,3099
984897,23,2013-01-29,3168
984898,24,2013-01-29,6418
984899,25,2013-01-29,8638
984900,26,2013-01-29,4186
984901,27,2013-01-29,6781
984902,28,2013-01-29,4095
985990,1,2013-01-28,4055
985991,2,2013-01-28,3549
985992,3,2013-01-28,5352
985993,4,2013-01-28,7374
985994,5,2013-01-28,3089
985995,6,2013-01-28,6209
985996,7,2013-01-28,6483
985997,8,2013-01-28,3459
985998,9,2013-01-28,4683
985999,10,2013-01-28,4489
986000,11,2013-01-28,6232
986001,12,2013-01-28,5376
986002,13,2013-01-28,3525
986003,14,2013-01-28,5278
986004,15,2013-01-28,4788
986005,16,2013-01-28,6523
986006,17,2013-01-28,4472
986007,18,2013-01-28,4802
986008,19,2013-01-28,5178
986009,20,2013-01-28,7077
986010,21,2013-01-28,3318
986011,22,2013-01-28,3797
986012,23,2013-01-28,4101
986013,24,2013-01-28,6708
986014,25,2013-01-28,9905
986015,26,2013-01-28,4035
986016,27,2013-01-28,6994
986017,28,2013-01-28,4309
987105,1,2013-01-27,0
987106,2,2013-01-27,0
987107,3,2013-01-27,0
987108,4,2013-01-27,0
987109,5,2013-01-27,0
987110,6,2013-01-27,0
987111,7,2013-01-27,0
987112,8,2013-01-27,0
987113,9,2013-01-27,0
987114,10,2013-01-27,0
987115,11,2013-01-27,0
987116,12,2013-01-27,0
987117,13,2013-01-27,0
987118,14,2013-01-27,0
987119,15,2013-01-27,0
987120,16,2013-01-27,0
987121,17,2013-01-27,0
987122,18,2013-01-27,0
987123,19,2013-01-27,0
987124,20,2013-01-27,0
987125,21,2013-01-27,0
987126,22,2013-01-27,0
987127,23,2013-01-27,0
987128,24,2013-01-27,0
987129,25,2013-01-27,0
987130,26,2013-01-27,0
987131,27,2013-01-27,0
987132,28,2013-01-27,0
988220,1,2013-01-26,5598
988221,2,2013-01-26,2205
988222,3,2013-01-26,3902
988223,4,2013-01-26,9323
988224,5,2013-01-26,1570
988225,6,2013-01-26,3443
988226,7,2013-01-26,3774
988227,8,2013-01-26,2366
988228,9,2013-01-26,4544
988229,10,2013-01-26,4789
988230,11,2013-01-26,5919
988231,12,2013-01-26,5651
988232,13,2013-01-26,3885
988233,14,2013-01-26,3281
988234,15,2013-01-26,4273
988235,16,2013-01-26,4298
988236,17,2013-01-26,2473
988237,18,2013-01-26,3678
988238,19,2013-01-26,3496
988239,20,2013-01-26,4046
988240,21,2013-01-26,4660
988241,22,2013-01-26,3006
988242,23,2013-01-26,4304
988243,24,2013-01-26,5962
988244,25,2013-01-26,8082
988245,26,2013-01-26,5347
988246,27,2013-01-26,7602
988247,28,2013-01-26,2123
989335,1,2013-01-25,5586
989336,2,2013-01-25,4589
989337,3,2013-01-25,7565
989338,4,2013-01-25,9730
989339,5,2013-01-25,4960
989340,6,2013-01-25,6433
989341,7,2013-01-25,8360
989342,8,2013-01-25,5251
989343,9,2013-01-25,5501
989344,10,2013-01-25,5404
989345,11,2013-01-25,7817
989346,12,2013-01-25,7748
989347,13,2013-01-25,5462
989348,14,2013-01-25,5761
989349,15,2013-01-25,6783
989350,16,2013-01-25,7468
989351,17,2013-01-25,6852
989352,18,2013-01-25,6757
989353,19,2013-01-25,7020
989354,20,2013-01-25,6078
989355,21,2013-01-25,6364
989356,22,2013-01-25,5451
989357,23,2013-01-25,6618
989358,24,2013-01-25,8898
989359,25,2013-01-25,11079
989360,26,2013-01-25,7688
989361,27,2013-01-25,9843
989362,28,2013-01-25,6251
990450,1,2013-01-24,5195
990451,2,2013-01-24,5091
990452,3,2013-01-24,7910
990453,4,2013-01-24,8516
990454,5,2013-01-24,4397
990455,6,2013-01-24,5844
990456,7,2013-01-24,7690
990457,8,2013-01-24,6114
990458,9,2013-01-24,5237
990459,10,2013-01-24,4736
990460,11,2013-01-24,7081
990461,12,2013-01-24,7687
990462,13,2013-01-24,5414
990463,14,2013-01-24,6003
990464,15,2013-01-24,6096
990465,16,2013-01-24,6890
990466,17,2013-01-24,7580
990467,18,2013-01-24,6067
990468,19,2013-01-24,5856
990469,20,2013-01-24,8094
990470,21,2013-01-24,6335
990471,22,2013-01-24,4168
990472,23,2013-01-24,5687
990473,24,2013-01-24,8707
990474,25,2013-01-24,11705
990475,26,2013-01-24,7323
990476,27,2013-01-24,9991
990477,28,2013-01-24,5821
991565,1,2013-01-23,5578
991566,2,2013-01-23,5974
991567,3,2013-01-23,7863
991568,4,2013-01-23,9236
991569,5,2013-01-23,6110
991570,6,2013-01-23,7343
991571,7,2013-01-23,7664
991572,8,2013-01-23,6469
991573,9,2013-01-23,4904
991574,10,2013-01-23,5218
991575,11,2013-01-23,8328
991576,12,2013-01-23,8361
991577,13,2013-01-23,5634
991578,14,2013-01-23,5686
991579,15,2013-01-23,6399
991580,16,2013-01-23,8088
991581,17,2013-01-23,7165
991582,18,2013-01-23,6190
991583,19,2013-01-23,6729
991584,20,2013-01-23,8053
991585,21,2013-01-23,5469
991586,22,2013-01-23,4566
991587,23,2013-01-23,5817
991588,24,2013-01-23,9403
991589,25,2013-01-23,11812
991590,26,2013-01-23,6694
991591,27,2013-01-23,10461
991592,28,2013-01-23,5703
992680,1,2013-01-22,5720
992681,2,2013-01-22,5803
992682,3,2013-01-22,7961
992683,4,2013-01-22,9977
992684,5,2013-01-22,5680
992685,6,2013-01-22,7066
992686,7,2013-01-22,9074
992687,8,2013-01-22,5893
992688,9,2013-01-22,6065
992689,10,2013-01-22,5215
992690,11,2013-01-22,8042
992691,12,2013-01-22,8342
992692,13,2013-01-22,6592
992693,14,2013-01-22,6673
992694,15,2013-01-22,6918
992695,16,2013-01-22,7821
992696,17,2013-01-22,9034
992697,18,2013-01-22,5789
992698,19,2013-01-22,7007
992699,20,2013-01-22,8085
992700,21,2013-01-22,6505
992701,22,2013-01-22,5113
992702,23,2013-01-22,6846
992703,24,2013-01-22,9791
992704,25,2013-01-22,12716
992705,26,2013-01-22,7335
992706,27,2013-01-22,10462
992707,28,2013-01-22,7485
993795,1,2013-01-21,5394
993796,2,2013-01-21,6311
993797,3,2013-01-21,6014
993798,4,2013-01-21,11667
993799,5,2013-01-21,6217
993800,6,2013-01-21,6764
993801,7,2013-01-21,10832
993802,8,2013-01-21,7589
993803,9,2013-01-21,4658
993804,10,2013-01-21,6178
993805,11,2013-01-21,8935
993806,12,2013-01-21,11199
993807,13,2013-01-21,6417
993808,14,2013-01-21,6866
993809,15,2013-01-21,7938
993810,16,2013-01-21,9344
993811,17,2013-01-21,8783
993812,18,2013-01-21,6386
993813,19,2013-01-21,6725
993814,20,2013-01-21,8501
993815,21,2013-01-21,7356
993816,22,2013-01-21,5048
993817,23,2013-01-21,6239
993818,24,2013-01-21,9842
993819,25,2013-01-21,13521
993820,26,2013-01-21,7391
993821,27,2013-01-21,8452
993822,28,2013-01-21,7222
994910,1,2013-01-20,0
994911,2,2013-01-20,0
994912,3,2013-01-20,0
994913,4,2013-01-20,0
994914,5,2013-01-20,0
994915,6,2013-01-20,0
994916,7,2013-01-20,0
994917,8,2013-01-20,0
994918,9,2013-01-20,0
994919,10,2013-01-20,0
994920,11,2013-01-20,0
994921,12,2013-01-20,0
994922,13,2013-01-20,0
994923,14,2013-01-20,0
994924,15,2013-01-20,0
994925,16,2013-01-20,0
994926,17,2013-01-20,0
994927,18,2013-01-20,0
994928,19,2013-01-20,0
994929,20,2013-01-20,0
994930,21,2013-01-20,0
994931,22,2013-01-20,0
994932,23,2013-01-20,0
994933,24,2013-01-20,0
994934,25,2013-01-20,0
994935,26,2013-01-20,0
994936,27,2013-01-20,0
994937,28,2013-01-20,0
996025,1,2013-01-19,5182
996026,2,2013-01-19,2399
996027,3,2013-01-19,3938
996028,4,2013-01-19,9455
996029,5,2013-01-19,1698
996030,6,2013-01-19,3702
996031,7,2013-01-19,4451
996032,8,2013-01-19,2357
996033,9,2013-01-19,4883
996034,10,2013-01-19,4441
996035,11,2013-01-19,5825
996036,12,2013-01-19,6160
996037,13,2013-01-19,3556
996038,14,2013-01-19,3240
996039,15,2013-01-19,5020
996040,16,2013-01-19,3947
996041,17,2013-01-19,2638
996042,18,2013-01-19,3814
996043,19,2013-01-19,3399
996044,20,2013-01-19,5761
996045,21,2013-01-19,4987
996046,22,2013-01-19,2948
996047,23,2013-01-19,5023
996048,24,2013-01-19,6842
996049,25,2013-01-19,8614
996050,26,2013-01-19,5095
996051,27,2013-01-19,6749
996052,28,2013-01-19,2415
997140,1,2013-01-18,4127
997141,2,2013-01-18,3441
997142,3,2013-01-18,5390
997143,4,2013-01-18,7857
997144,5,2013-01-18,4227
997145,6,2013-01-18,5553
997146,7,2013-01-18,7010
997147,8,2013-01-18,3619
997148,9,2013-01-18,5325
997149,10,2013-01-18,4962
997150,11,2013-01-18,5773
997151,12,2013-01-18,5344
997152,13,2013-01-18,3837
997153,14,2013-01-18,5151
997154,15,2013-01-18,6130
997155,16,2013-01-18,5040
997156,17,2013-01-18,4877
997157,18,2013-01-18,5440
997158,19,2013-01-18,5289
997159,20,2013-01-18,5852
997160,21,2013-01-18,3329
997161,22,2013-01-18,4332
997162,23,2013-01-18,4839
997163,24,2013-01-18,7521
997164,25,2013-01-18,8469
997165,26,2013-01-18,4665
997166,27,2013-01-18,7408
997167,28,2013-01-18,4417
998255,1,2013-01-17,4044
998256,2,2013-01-17,2973
998257,3,2013-01-17,4463
998258,4,2013-01-17,7088
998259,5,2013-01-17,3401
998260,6,2013-01-17,5235
998261,7,2013-01-17,6779
998262,8,2013-01-17,4833
998263,9,2013-01-17,3702
998264,10,2013-01-17,4460
998265,11,2013-01-17,6968
998266,12,2013-01-17,5247
998267,13,2013-01-17,2210
998268,14,2013-01-17,4637
998269,15,2013-01-17,5042
998270,16,2013-01-17,5144
998271,17,2013-01-17,4576
998272,18,2013-01-17,4805
998273,19,2013-01-17,3920
998274,20,2013-01-17,5510
998275,21,2013-01-17,3233
998276,22,2013-01-17,2855
998277,23,2013-01-17,4180
998278,24,2013-01-17,6847
998279,25,2013-01-17,10033
998280,26,2013-01-17,2827
998281,27,2013-01-17,6461
998282,28,2013-01-17,4019
999370,1,2013-01-16,4008
999371,2,2013-01-16,4198
999372,3,2013-01-16,4827
999373,4,2013-01-16,6537
999374,5,2013-01-16,3546
999375,6,2013-01-16,4454
999376,7,2013-01-16,5921
999377,8,2013-01-16,3508
999378,9,2013-01-16,3761
999379,10,2013-01-16,4640
999380,11,2013-01-16,6811
999381,12,2013-01-16,5362
999382,13,2013-01-16,2813
999383,14,2013-01-16,4606
999384,15,2013-01-16,4809
999385,16,2013-01-16,5636
999386,17,2013-01-16,4405
999387,18,2013-01-16,4651
999388,19,2013-01-16,4486
999389,20,2013-01-16,6014
999390,21,2013-01-16,2784
999391,22,2013-01-16,3132
999392,23,2013-01-16,3286
999393,24,2013-01-16,5847
999394,25,2013-01-16,8809
999395,26,2013-01-16,3993
999396,27,2013-01-16,6438
999397,28,2013-01-16,4420
1000485,1,2013-01-15,3900
1000486,2,2013-01-15,4075
1000487,3,2013-01-15,5041
1000488,4,2013-01-15,7121
1000489,5,2013-01-15,3916
1000490,6,2013-01-15,5861
1000491,7,2013-01-15,6780
1000492,8,2013-01-15,4358
1000493,9,2013-01-15,2724
1000494,10,2013-01-15,4470
1000495,11,2013-01-15,6461
1000496,12,2013-01-15,4579
1000497,13,2013-01-15,3375
1000498,14,2013-01-15,4373
1000499,15,2013-01-15,4285
1000500,16,2013-01-15,5991
1000501,17,2013-01-15,5158
1000502,18,2013-01-15,4728
1000503,19,2013-01-15,3892
1000504,20,2013-01-15,6474
1000505,21,2013-01-15,2950
1000506,22,2013-01-15,3125
1000507,23,2013-01-15,3075
1000508,24,2013-01-15,5679
1000509,25,2013-01-15,9021
1000510,26,2013-01-15,3998
1000511,27,2013-01-15,7005
1000512,28,2013-01-15,4595
1001600,1,2013-01-14,4717
1001601,2,2013-01-14,3995
1001602,3,2013-01-14,4566
1001603,4,2013-01-14,7794
1001604,5,2013-01-14,4045
1001605,6,2013-01-14,5908
1001606,7,2013-01-14,6385
1001607,8,2013-01-14,4128
1001608,9,2013-01-14,4761
1001609,10,2013-01-14,4685
1001610,11,2013-01-14,6318
1001611,12,2013-01-14,5399
1001612,13,2013-01-14,3508
1001613,14,2013-01-14,4520
1001614,15,2013-01-14,4258
1001615,16,2013-01-14,6132
1001616,17,2013-01-14,4750
1001617,18,2013-01-14,5239
1001618,19,2013-01-14,4801
1001619,20,2013-01-14,7233
1001620,21,2013-01-14,3743
1001621,22,2013-01-14,3600
1001622,23,2013-01-14,3623
1001623,24,2013-01-14,5644
1001624,25,2013-01-14,10110
1001625,26,2013-01-14,4210
1001626,27,2013-01-14,5667
1001627,28,2013-01-14,4736
1002715,1,2013-01-13,0
1002716,2,2013-01-13,0
1002717,3,2013-01-13,0
1002718,4,2013-01-13,0
1002719,5,2013-01-13,0
1002720,6,2013-01-13,0
1002721,7,2013-01-13,0
1002722,8,2013-01-13,0
1002723,9,2013-01-13,0
1002724,10,2013-01-13,0
1002725,11,2013-01-13,0
1002726,12,2013-01-13,0
1002727,13,2013-01-13,0
1002728,14,2013-01-13,0
1002729,15,2013-01-13,0
1002730,16,2013-01-13,0
1002731,17,2013-01-13,0
1002732,18,2013-01-13,0
1002733,19,2013-01-13,0
1002734,20,2013-01-13,0
1002735,21,2013-01-13,0
1002736,22,2013-01-13,0
1002737,23,2013-01-13,0
1002738,24,2013-01-13,0
1002739,25,2013-01-13,0
1002740,26,2013-01-13,0
1002741,27,2013-01-13,0
1002742,28,2013-01-13,0
1003830,1,2013-01-12,4952
1003831,2,2013-01-12,2630
1003832,3,2013-01-12,4455
1003833,4,2013-01-12,9719
1003834,5,2013-01-12,1760
1003835,6,2013-01-12,3829
1003836,7,2013-01-12,4236
1003837,8,2013-01-12,2660
1003838,9,2013-01-12,4657
1003839,10,2013-01-12,4402
1003840,11,2013-01-12,5752
1003841,12,2013-01-12,6342
1003842,13,2013-01-12,4592
1003843,14,2013-01-12,3020
1003844,15,2013-01-12,5429
1003845,16,2013-01-12,4559
1003846,17,2013-01-12,3031
1003847,18,2013-01-12,3768
1003848,19,2013-01-12,3950
1003849,20,2013-01-12,4527
1003850,21,2013-01-12,5329
1003851,22,2013-01-12,2665
1003852,23,2013-01-12,4314
1003853,24,2013-01-12,7297
1003854,25,2013-01-12,9227
